Bluetooth	Width	Height	Thick	Weight	Memory card	OS	SoC	Wi-Fi	GPU core	CPU core	SIM type	Number of SIM cards	USB type	USB version	Position tracking	Display size	Display resolution	Display color depth	Image resolution	Video resolution	FPS	Battery type	Battery power	RAM	Storage	Price range
1	74.2	134.4	12.1	162.0	micro	Android	qualcomm	1	3	4	Nano	1.0 cards	Micro USB	version 2.0	1	5.2	2.6	24	8.0	0.9	30.0	Li-Ion	2670.0	2.0	8.0	0
1	76.0	133.8	11.0	157.0	No info	Android	qualcomm	1	5	4	Nano	1.0 cards	Micro USB	version 2.0	1	5.3	2.6	24	12.8	8.3	30.0	Li-Ion	2850.0	2.0	16.0	0
1	69.2	123.4	12.8	156.0	micro	Android	qualcomm	1	4	4	Micro	1.0 cards	Micro USB	version 2.0	1	4.5	1.1	24	5.0	0.9	30.0	Li-Ion	2520.0	1.0	8.0	0
1	68.0	118.6	13.5	155.0	micro	Android	qualcomm	1	2	2	Nano	1.0 cards	Micro USB	version 2.0	1	4.5	2.6	24	5.0	0.4	30.0	Li-Ion	1980.0	2.0	4.0	0
1	69.2	123.4	12.8	156.0	No info	Android	qualcomm	1	5	4	Micro	1.0 cards	Micro USB	version 2.0	1	4.4	2.1	24	5.0	0.9	30.0	Li-Ion	2270.0	1.0	8.0	0
1	68.6	122.9	11.4	142.0	No info	Android	qualcomm	1	5	2	Nano	1.0 cards	Micro USB	version 2.0	1	4.8	2.5	24	10.5	2.1	30.0	Li-Ion	2500.0	2.0	32.0	0
1	63.9	116.4	9.1	137.0	micro	Android	qualcomm	1	2	2	Nano	1.0 cards	Micro USB	version 2.0	1	4.5	2.6	24	8.0	2.1	30.0	Li-Ion	2200.0	2.0	8.0	0
1	71.3	125.3	9.2	159.0	micro	Android	qualcomm	1	5	2	Nano	1.0 cards	Micro USB	version 2.0	1	4.5	2.4	24	8.0	2.1	30.0	Li-Polymer	3080.0	2.0	16.0	0
1	67.2	114.8	10.9	136.0	micro	Android	st-ericsson	1	4	2	Mini	1.0 cards	Micro USB	version 2.0	1	3.9	2.1	18	8.0	2.1	30.0	Li-Ion	1650.0	0.75	2.0	0
1	69.1	122.1	9.2	136.0	micro	Android	texas	1	4	2	Mini	1.0 cards	Micro USB	version 2.0	1	4.2	1.1	24	8.0	2.1	30.0	Li-Polymer	1750.0	2.0	4.0	0
1	90.3	156.8	8.0	225.0	micro	Android	mediatek	1	5	4	Micro	2.0 cards	Micro USB	version 2.0	1	6.0	1.1	24	5.0	0.9	30.0	Li-Ion	2700.0	1.0	16.0	0
1	81.9	146.3	8.7	146.0	micro	Android	mediatek	1	3	4	Nano	2.0 cards	Micro USB	version 2.0	1	5.6	2.6	24	8.0	0.9	30.0	Li-Ion	3300.0	1.0	8.0	0
1	80.9	150.1	8.8	140.0	micro	Android	mediatek	1	6	4	Micro	2.0 cards	Micro USB	version 2.0	1	5.4	2.1	24	5.0	0.9	30.0	Li-Polymer	2500.0	1.0	8.0	0
0	74.6	136.3	7.7	131.0	micro	Android	mediatek	1	4	4	Micro	2.0 cards	Micro USB	version 2.0	1	5.2	2.6	24	4.9	0.9	30.0	Li-Ion	2400.0	2.0	8.0	0
1	75.9	133.2	9.9	173.0	micro	Android	mediatek	1	3	4	Micro	2.0 cards	Micro USB	version 2.0	1	5.1	2.6	24	8.0	2.1	30.0	Li-Ion	2800.0	1.0	4.0	0
1	83.0	146.3	9.1	184.0	micro	Android	mediatek	1	4	4	Micro	2.0 cards	Micro USB	version 2.0	1	5.7	2.3	24	8.0	2.1	30.0	Li-Ion	3100.0	1.0	8.0	0
1	254.1	159.6	8.9	523.0	micro	Android	qualcomm	1	4	8	No info	nan cards	USB Type-C	version 2.0	1	10.0	2.1	24	5.0	0.9	30.0	Li-Polymer	4350.0	2.0	16.0	0
1	259.8	163.3	9.9	569.0	micro	Android	mediatek	1	5	4	No info	nan cards	Micro USB	version 2.0	1	10.1	1.1	24	8.0	0.9	30.0	Li-Polymer	7000.0	2.0	16.0	0
1	75.6	141.6	7.7	164.0	No info	Android	qualcomm	1	2	6	Nano	1.0 cards	USB Type-C	version 2.0	1	5.4	2.3	24	13.0	2.1	30.0	Li-Ion	3180.0	3.0	32.0	0
1	79.8	136.8	16.0	198.0	micro	Android	mediatek	1	3	4	Micro	2.0 cards	Micro USB	version 2.0	1	4.6	2.6	24	12.8	2.1	30.0	Li-Ion	2900.0	1.0	8.0	0
1	89.3	158.0	16.2	246.0	micro	Android	qualcomm	1	5	4	Micro	2.0 cards	Micro USB	version 2.0	1	5.3	1.0	24	13.0	2.1	30.0	Li-Ion	5000.0	1.0	8.0	0
1	89.3	146.6	17.4	349.0	micro	Android	mediatek	1	6	4	Mini	2.0 cards	Micro USB	version 2.0	1	4.9	2.1	24	13.0	2.1	30.0	Li-Ion	3700.0	1.0	8.0	0
0	76.1	134.9	8.9	158.0	micro	Android	mediatek	1	5	8	Nano	1.0 cards	Micro USB	version 3.0	1	5.2	2.5	24	15.9			Li-Ion	3400.0	2.0	8.0	0
1	57.2	183.1	12.8	129.0	micro	KaiOS	qualcomm	1	2	2	Nano	1.0 cards	Micro USB	version 2.0	1	3.0	2.6	18	2.1			Li-Ion	1500.0	0.5	4.0	0
1	80.1	153.2	10.0	206.0	micro	Android	qualcomm	1	2	4	Nano	2.0 cards	USB Type-C	version 2.0	1	6.46	2.6	24	13.0	2.1	30.0	Li-Polymer	4300.0	2.0	16.0	0
1	78.9	151.9	9.1	196.0	micro	Android	qualcomm	1	5	8	Nano	2.0 cards	USB Type-C	version 2.0	1	6.1	1.0	24	48.0	8.3	30.0	Li-Polymer	3200.0	6.0	64.0	1
1	78.9	151.9	9.1	196.0	micro	Android	qualcomm	1	1	8	Nano	2.0 cards	USB Type-C	version 2.0	1	6.4	2.6	24	15.9	2.1	30.0	Li-Polymer	3700.0	4.0	64.0	1
1	75.5	145.1	10.3	170.0	micro	Android	qualcomm	1	5	4	Nano	1.0 cards	USB Type-C	version 2.0	1	5.25	1.0	24	8.0	2.1	30.0	Li-Polymer	3290.0	2.0	32.0	0
1	75.5	145.1	10.3	170.0	micro	Android	qualcomm	1	4	4	Nano	1.0 cards	USB Type-C	version 2.0	1	5.35	1.1	24	8.0	2.1	30.0	Li-Polymer	3190.0	2.0	32.0	0
1	74.1	138.7	10.2	167.0	micro	Android	mediatek	1	4	4	Nano	2.0 cards	Micro USB	version 2.0	1	5.61	2.1	24	13.0	2.1	30.0	Li-Polymer	3400.0	3.0	16.0	0
1	80.3	149.3	8.8	196.0	micro	Android	qualcomm	1	1	8	Nano	2.0 cards	USB Type-C	version 2.0	1	6.49	2.5	24	48.0	8.3	30.0	Li-Polymer	4050.0	6.0	128.0	1
1	73.9	137.8	9.4		micro	Android	mediatek	1	3	4	Nano	2.0 cards	Micro USB	version 2.0	1	5.45	2.5	24	8.0	0.9	30.0	Li-Polymer	2900.0	2.0	8.0	0
1	74.9	141.5	9.2	175.0	micro	Android	qualcomm	1	2	8	Nano	2.0 cards	Micro USB	version 2.0	1	5.91	2.3	24	13.0	2.1	30.0	Li-Polymer	3300.0	2.0	16.0	0
1	80.1	151.5	9.5	197.0	micro	Android	qualcomm	1	1	4	Nano	2.0 cards	Micro USB	version 2.0	1	6.36	2.5	24	13.0	2.1	30.0	Li-Polymer	4300.0	3.0	16.0	0
1	78.8	147.3	8.8	187.0	micro	Android	qualcomm	1	4	8	Nano	2.0 cards	USB Type-C	version 3.1	1	5.89	1.1	24	12.2	8.3	30.0	Li-Polymer	3120.0	6.0	128.0	1
1	81.5	145.9	10.6		micro	Android	qualcomm	1	2	4	Nano	2.0 cards	Micro USB	version 2.0	1	5.7	2.6	24	8.0	0.9	30.0	Li-Polymer	3600.0	2.0	8.0	0
1	80.3	149.0	9.0	196.0	micro	Android	mediatek	1	3	8	Nano	2.0 cards	Micro USB	version 2.0	1	6.0	2.5	24	13.0	2.1	30.0	Li-Polymer	4050.0	3.0	16.0	0
1	74.7	142.2	10.1	174.0	micro	Android	qualcomm	1	4	8	Nano	2.0 cards	USB Type-C	version 2.0	1	5.74	2.1	24	12.2	2.1	30.0	Li-Polymer	3560.0	4.0	32.0	0
1	79.5	147.1	8.8	194.0	micro	Android	qualcomm	1	4	8	Nano	2.0 cards	USB Type-C	version 2.0	1	6.08	2.1	24	12.2	8.3	30.0	Li-Polymer	4000.0	6.0	64.0	1
1	79.5	147.1	8.8	194.0	micro	Android	qualcomm	1	4	8	Nano	2.0 cards	USB Type-C	version 2.0	1	6.08	2.1	24	12.2	8.3	30.0	Li-Polymer	3900.0	6.0	64.0	1
1	75.6	142.0	8.9	174.0	micro	Android	mediatek	1	7	8	Nano	2.0 cards	USB Type-C	version 2.0	1	5.76	1.1	24	13.0	2.1	30.0	Li-Polymer	3660.0	4.0	32.0	0
1	74.5	139.8	9.4	165.0	micro	Android	qualcomm	1	1	8	Nano	2.0 cards	USB Type-C	version 2.0	1	5.9	2.5	24	15.9	8.3	30.0	Li-Polymer	3460.0	4.0	64.0	0
1	75.6	142.0	8.9	174.0	micro	Android	mediatek	1	7	8	Nano	2.0 cards	USB Type-C	version 2.0	1	5.76	2.1	24	13.0	2.1	30.0	Li-Polymer	3510.0	4.0	32.0	0
1	74.3	143.5	9.1		micro	Android	mediatek	1	4	8	Nano	2.0 cards	Micro USB	version 2.0	1	5.7	2.6	24	15.9	2.1	30.0	Li-Polymer	3600.0	3.0	16.0	0
1	72.1	138.9	9.6	151.0	micro	Android	mediatek	1	3	8	Nano	2.0 cards	Micro USB	version 2.0	1	5.3	2.6	24	13.0	0.9	30.0	Li-Polymer	3540.0	3.0	16.0	0
1	81.6	146.0	10.3		micro	Android	qualcomm	1	5	4	Nano	2.0 cards	Micro USB	version 2.0	1	5.3	2.4	24	8.0	0.9	30.0	Li-Polymer	4550.0	2.0	8.0	0
1	74.5	139.8	9.4	165.0	micro	Android	qualcomm	1	1	8	Nano	2.0 cards	USB Type-C	version 2.0	1	5.9	2.6	24	15.9	8.3	30.0	Li-Polymer	3510.0	6.0	32.0	0
1	71.2	126.9	10.5	143.0	micro	Android	mediatek	1	4	4	Nano	2.0 cards	Micro USB	version 2.0	1	4.5	2.5	24	5.0	0.9	30.0	Li-Polymer	2650.0	2.0	8.0	0
1	76.6	133.9	8.3		No info	Android	qualcomm	1	1	8	Nano	1.0 cards	USB Type-C	version 3.1	1	5.6	2.5	24	12.0	8.3	30.0	Li-Polymer	2860.0	6.0	128.0	2
1	79.6	141.4	9.0	187.0	micro	Android	qualcomm	1	5	8	Nano	2.0 cards	USB Type-C	version 2.0	1	5.3	1.0	24	15.9	8.3	30.0	Li-Polymer	3300.0	3.0	32.0	0
1	79.4	150.5	8.8	203.0	micro	Android	qualcomm	1	2	8	Nano	2.0 cards	USB Type-C	version 2.0	1	6.2	2.6	24	12.2	8.3	30.0	Li-Polymer	4100.0	4.0	64.0	0
1	79.6	141.4	9.0	187.0	micro	Android	qualcomm	1	2	8	Nano	2.0 cards	USB Type-C	version 2.0	1	5.7	2.6	24	15.9	2.1	30.0	Li-Polymer	3200.0	4.0	32.0	0
1	75.0	134.1	8.7		micro	Android	qualcomm	1	4	8	Nano	2.0 cards	USB Type-C	version 2.0	1	5.1	2.1	24	15.9	8.3	30.0	Li-Polymer	3300.0	6.0	64.0	0
1	74.9	136.3	10.2	175.0	micro	Android	qualcomm	1	3	4	Nano	2.0 cards	Micro USB	version 2.0	1	5.0	2.5	24	8.0	0.9	30.0	Li-Polymer	4550.0	2.0	8.0	0
1	77.4	143.9	8.7	174.0	micro	Android	qualcomm	1	3	8	Nano	2.0 cards	USB Type-C	version 3.1	1	5.3	2.5	24	13.0	8.3	30.0	Li-Polymer	3690.0	6.0	64.0	0
1	75.0	136.2	9.5		micro	Android	mediatek	1	3	4	Nano	2.0 cards	Micro USB	version 2.0	1	5.2	2.6	24	8.0	0.9	30.0	Li-Polymer	3250.0	2.0	16.0	0
1	76.1	142.2	9.4	173.0	micro	Android	qualcomm	1	1	8	Nano	2.0 cards	Micro USB	version 2.0	1	5.3	2.6	24	13.0	2.1	30.0	Li-Polymer	3550.0	3.0	16.0	0
1	79.6	146.3	9.2	184.0	micro	Android	qualcomm	1	5	8	Nano	2.0 cards	Micro USB	version 2.0	1	5.3	2.4	24	15.9	2.1	30.0	Li-Polymer	3600.0	4.0	32.0	0
1	71.9	128.0	9.6	142.0	micro	Microsoft	qualcomm	1	5	4	Nano	2.0 cards	Micro USB	version 2.0	1	4.6	1.1	24	6.6	2.1	30.0	Li-Ion	2770.0	2.0	8.0	0
1	71.9	128.0	9.8	146.0	micro	Microsoft	qualcomm	1	4	4	Nano	1.0 cards	Micro USB	version 2.0	1	4.7	1.1	24	6.6	2.1	30.0	Li-Ion	2720.0	1.0	8.0	0
1	74.2	132.4	9.4	164.0	micro	Microsoft	qualcomm	1	3	4	Nano	1.0 cards	Micro USB	version 2.0	1	5.2	2.6	24	10.1	2.1	30.0	Li-Ion	2650.0	2.0	16.0	0
1	65.4	113.7	12.9	141.0	micro	Microsoft	qualcomm	1	1	4	Micro	1.0 cards	Micro USB	version 2.0	1	4.1	2.6	24	5.0	0.4	30.0	Li-Ion	1430.0	0.5	4.0	0
1	71.7	115.6	12.2	163.0	micro	Android	qualcomm	1	3	2	Nano	2.0 cards	Micro USB	version 2.0	1	4.3	2.5	24	4.9	0.9	30.0	Li-Ion	1800.0	2.0	4.0	0
1	70.0	123.0	10.1	146.0	micro	Microsoft	qualcomm	1	2	4	Nano	1.0 cards	Micro USB	version 2.0	1	4.6	2.5	24	5.0	0.9	30.0	Li-Ion	1830.0	2.0	8.0	0
1	74.6	130.2	10.8	182.0	No info	Microsoft	qualcomm	1	6	4	Nano	1.0 cards	Micro USB	version 2.0	1	5.2	2.3	24	20.1	2.1	30.0	Li-Ion	2870.0	2.0	32.0	0
1	70.0	123.0	10.1	146.0	micro	Microsoft	qualcomm	1	2	4	Micro	1.0 cards	Micro USB	version 2.0	1	4.6	2.6	24	5.0	0.9	30.0	Li-Ion	1830.0	0.5	8.0	0
1	70.0	123.0	10.1	146.0	micro	Microsoft	qualcomm	1	3	4	Nano	2.0 cards	Micro USB	version 2.0	1	4.7	2.6	24	5.0	0.9	30.0	Li-Ion	1830.0	0.5	8.0	0
1	66.2	109.7	11.5	140.0	micro	Android	qualcomm	1	5	2	Micro	1.0 cards	Micro USB	version 2.0	1	3.8	1.0	24	3.1	0.4	30.0	Li-Ion	1500.0	0.5	4.0	0
1	75.0	129.7	11.0	181.0	No info	Microsoft	qualcomm	1	6	4	Nano	1.0 cards	Micro USB	version 2.0	1	5.2	2.3	24	19.7	2.1	30.0	Li-Polymer	2820.0	2.0	32.0	0
1	90.2	156.0	10.8	240.0	micro	Microsoft	qualcomm	1	3	2	Micro	1.0 cards	Micro USB	version 2.0	1	6.2	2.3	24	5.0	2.1	30.0	Li-Ion	2900.0	1.0	8.0	0
1	90.2	156.0	10.8	240.0	micro	Microsoft	qualcomm	1	2	2	Micro	1.0 cards	Micro USB	version 2.0	1	6.1	2.6	24	3.8	2.1	30.0	Li-Ion	2900.0	1.0	8.0	0
1	89.7	154.7	9.6	228.0	micro	Microsoft	qualcomm	1	9	4	Nano	1.0 cards	Micro USB	version 2.0	1	5.8	2.4	24	20.1	2.1	30.0	Li-Ion	3000.0	2.0	32.0	0
1	75.9	126.6	10.1	173.0	micro	Microsoft	qualcomm	1	2	2	Micro	1.0 cards	Micro USB	version 2.0	1	4.8	2.6	24	5.0	2.1	30.0	Li-Ion	2600.0	0.5	8.0	0
1	75.0	123.9	11.4	172.0	No info	Microsoft	qualcomm	1	5	2	Micro	1.0 cards	Micro USB	version 2.0	1	4.3	1.0	24	41.3	2.1	30.0	Li-Ion	2600.0	2.0	32.0	0
1	74.1	122.6	9.4	152.0	No info	Microsoft	qualcomm	1	2	2	Micro	1.0 cards	Micro USB	version 2.0	1	4.7	2.3	24	8.7	2.1	30.0	Li-Ion	2300.0	1.0	16.0	0
1	72.3	126.4	11.1	177.0	No info	Microsoft	qualcomm	1	3	2	Nano	1.0 cards	Micro USB	version 2.0	1	4.5	2.5	24	8.7	2.1	30.0	Li-Ion	2400.0	2.0	32.0	0
1	67.2	117.8	10.9	136.0	micro	Microsoft	qualcomm	1	3	2	Micro	1.0 cards	Micro USB	version 2.0	1	4.2	2.3	24	5.0	0.9	30.0	Li-Ion	1430.0	0.5	8.0	0
1	70.9	121.5	9.9	140.0	micro	Microsoft	qualcomm	1	2	2	Micro	1.0 cards	Micro USB	version 2.0	1	4.4	2.6	24	6.6	0.9	30.0	Li-Ion	2550.0	0.5	8.0	0
1	67.2	113.9	10.9	135.0	micro	Microsoft	qualcomm	1	3	2	Nano	1.0 cards	Micro USB	version 2.0	1	4.2	2.6	24	5.0	0.9	30.0	Li-Ion	1430.0	0.5	8.0	0
1	64.2	109.6	12.1	138.0	micro	Microsoft	qualcomm	1	3	2	Micro	1.0 cards	Micro USB	version 2.0	1	4.0	2.3	24	5.0	0.9	30.0	Li-Ion	1300.0	0.5	8.0	0
1	71.9	117.6	10.9	174.0	micro	Microsoft	qualcomm	1	5	2	Nano	1.0 cards	Micro USB	version 2.0	1	4.1	2.4	24	8.0	2.1	30.0	Li-Ion	1650.0	2.0	8.0	0
1	78.5	143.2	10.9	218.0	micro	Android	mediatek	1	6	8	Nano	2.0 cards	USB Type-C	version 2.0	1	5.1	2.1	24	21.5	2.1	30.0	Li-Polymer	3250.0	4.0	64.0	0
1	81.4	151.5	15.7	273.0	micro	Android	mediatek	1	4	8	Nano	2.0 cards	Micro USB	version 2.0	1	5.92	2.3	24	15.9	2.1	30.0	Li-Polymer	4700.0	4.0	64.0	0
1	77.1	136.6	11.3	351.0	micro	Android	mediatek	1	5	4	Nano	2.0 cards	Micro USB	version 2.0	1	5.0	1.1	24	8.0	2.1	30.0	Li-Polymer	3400.0	3.0	32.0	0
1	79.5	147.3	22.3	351.0	micro	Android	mediatek	1	3	4	Nano	2.0 cards	Micro USB	version 2.0	1	4.8	2.5	24	8.0	0.9	30.0	Li-Polymer	4800.0	2.0	32.0	1
1	79.7	139.3	15.3	241.0	micro	Android	mediatek	1	3	4	Nano	2.0 cards	Micro USB	version 2.0	1	5.1	2.6	24	8.0	2.1	30.0	Li-Polymer	5400.0	3.0	32.0	0
1	77.7	136.8	13.9		micro	Android	mediatek	1	3	4	Micro	2.0 cards	Micro USB	version 2.0	1	4.8	2.6	24	8.0	2.1	30.0	Li-Polymer	3300.0	3.0	32.0	0
1	79.7	139.3	15.3	241.0	micro	Android	mediatek	1	6	4	Nano	2.0 cards	Micro USB	version 2.0	1	4.9	2.1	24	8.0	2.1	30.0	Li-Polymer	4700.0	2.0	16.0	0
1	79.0	150.7	9.9	203.0	No info	Android	qualcomm	1	3	No info	Nano	2.0 cards	USB Type-C	version 2.0	1	6.42	2.5	24	48.0	33.2	15.0	Li-Polymer	4550.0	8.0	128.0	1
1	82.4	163.1	10.6	234.0	No info	Android	qualcomm	1	2	No info	Nano	2.0 cards	USB Type-C	version 2.0	1	6.85	2.3	24	48.0	33.2	30.0	Li-Polymer	4500.0	8.0	128.0	1
1	78.8	150.3	10.8	210.0	No info	Android	qualcomm	1	4	8	Nano	2.0 cards	USB Type-C	version 2.0	1	5.9	1.1	24	15.9	8.3	30.0	Li-Polymer	3600.0	8.0	128.0	1
1	77.0	146.4	9.2	197.0	No info	Android	qualcomm	1	2	8	Nano	2.0 cards	USB Type-C	version 2.0	1	6.46	2.3	24	15.9	8.3	30.0	Li-Polymer	3300.0	8.0	128.0	1
1	76.2	141.2	9.4	187.0	No info	Android	qualcomm	1	2	8	Nano	2.0 cards	USB Type-C	version 2.0	1	6.19	2.6	24	15.9	8.3	30.0	Li-Polymer	3250.0	8.0	64.0	1
1	78.6	150.2	10.5	202.0	No info	Android	qualcomm	1	4	8	Nano	2.0 cards	USB Type-C	version 2.0	1	5.9	2.1	24	23.8	8.3	30.0	Li-Polymer	4400.0	8.0	64.0	1
1	74.1	140.6	8.4	167.0	No info	Android	qualcomm	1	2	8	Nano	2.0 cards	USB Type-C	version 2.0	1	5.9	2.3	24	23.8	2.1	30.0	Li-Polymer	3950.0	6.0	64.0	0
1	79.3	150.8	8.5	185.0	micro	Android	qualcomm	1	3	8	Nano	2.0 cards	Micro USB	version 2.0	1	6.01	2.5	24	13.0	2.1	30.0	Li-Polymer	3400.0	4.0	64.0	0
1	79.4	150.9	9.3	207.0	micro	Android	qualcomm	1	3	8	Nano	2.0 cards	Micro USB	version 2.0	1	6.01	1.1	24	15.9	8.3	30.0	Li-Polymer	5500.0	4.0	64.0	0
1	76.3	140.1	9.4	185.0	No info	Android	qualcomm	1	5	8	Nano	2.0 cards	USB Type-C	version 2.0	1	5.53	2.4	24	12.2	8.3	30.0	Li-Polymer	3300.0	8.0	64.0	1
1	76.2	145.1	8.4	183.0	No info	Android	qualcomm	1	2	8	Nano	2.0 cards	USB Type-C	version 2.0	1	5.7	2.3	24	13.0	8.3	30.0	Li-Polymer	3800.0	6.0	64.0	0
1	76.0	145.0	8.4	189.0	No info	Android	qualcomm	1	3	8	Nano	2.0 cards	USB Type-C	version 2.0	1	5.5	2.5	24	12.2	8.3	30.0	Li-Polymer	3650.0	8.0	64.0	1
1	76.1	139.3	8.2	169.0	micro	Android	qualcomm	1	5	8	Nano	2.0 cards	USB Type-C	version 2.0	1	5.0	1.0	24	13.0	8.3	30.0	Li-Polymer	3350.0	6.0	64.0	1
1	76.1	139.3	8.2	169.0	micro	Android	qualcomm	1	4	8	Nano	2.0 cards	USB Type-C	version 2.0	1	5.1	1.1	24	13.0	8.3	30.0	Li-Polymer	3250.0	4.0	64.0	0
1	78.8	147.3	8.7	196.0	micro	Android	mediatek	1	3	8	Nano	2.0 cards	Micro USB	version 2.0	1	5.6	2.5	24	13.0	2.1	30.0	Li-Polymer	5450.0	4.0	64.0	0
1	79.7	146.8	7.7	183.0	micro	Android	qualcomm	1	3	8	Nano	2.0 cards	USB Type-C	version 2.0	1	5.5	1.1	24	13.0	8.3	30.0	Li-Polymer	3830.0	4.0	64.0	0
1	80.5	147.9	8.3	179.0	micro	Android	mediatek	1	4	8	Nano	2.0 cards	Micro USB	version 2.0	1	5.7	2.6	24	13.0	2.1	30.0	Li-Polymer	3450.0	4.0	32.0	0
1	75.7	138.8	8.4	172.0	micro	Android	qualcomm	1	2	8	Nano	2.0 cards	USB Type-C	version 2.0	1	5.4	2.3	24	22.6	8.3	30.0	Li-Polymer	3600.0	4.0	64.0	0
1	75.9	144.2	8.5	177.0	micro	Android	qualcomm	1	2	4	Nano	2.0 cards	USB Type-C	version 2.0	1	5.7	2.3	24	15.9	8.3	30.0	Li-Polymer	3600.0	6.0	64.0	1
1	73.5	134.3	8.8	150.0	micro	Android	qualcomm	1	1	8	Nano	2.0 cards	USB Type-C	version 2.0	1	5.1	2.6	24	15.9	2.1	30.0	Li-Polymer	3000.0	3.0	32.0	1
1	75.7	140.4	6.6	153.0	micro	Android	qualcomm	1	4	8	Nano	2.0 cards	Micro USB	version 2.0	1	5.1	2.1	24	13.0	2.1	30.0	Li-Polymer	2650.0	3.0	16.0	1
1	79.8	145.1	9.6	174.0	micro	Android	qualcomm	1	5	4	Nano	2.0 cards	Micro USB	version 2.0	1	5.6	2.5	24	13.1	8.3	30.0	Li-Ion	3400.0	2.0	32.0	1
1	69.0	128.1	8.4	131.0	No info	Android	qualcomm	1	8	4	Micro	1.0 cards	Micro USB	version 2.0	1	4.6	2.1	24	13.1	2.1	30.0	Li-Ion	2200.0	2.0	16.0	0
1	73.5	145.4	9.9		micro	Android	mediatek	1	5	8	Nano	2.0 cards	USB Type-C	version 2.0	1	5.7	2.5	24	13.0	2.1	30.0	Li-Polymer	3600.0	4.0	64.0	0
1	224.7	119.0	10.5	336.0	micro	Android	mediatek	1	7	4	No info	nan cards	Micro USB	version 2.0	1	7.8	1.0	24	1.9	0.9	30.0	Li-Polymer	3700.0	2.0	16.0	0
1	263.6	154.9	10.1	600.0	micro	Android	mediatek	1	9	No info	Nano	2.0 cards	Micro USB	version 2.0	1	9.9	2.4	24	5.0			Li-Polymer	6600.0	4.0	64.0	0
1	262.5	155.8	9.9	628.0	micro	Android	allwinner	1	5	4	No info	nan cards	Micro USB	version 2.0	1	10.1	2.5	24	5.0			Li-Polymer	7000.0	2.0	32.0	0
1	252.0	180.5	9.1	534.0	micro	Android	mediatek	1	7	8	Mini	2.0 cards	Micro USB	version 2.0	1	10.0	1.1	24	5.0			Li-Polymer	5000.0	2.0	32.0	0
1	262.5	155.8	9.9	628.0	micro	Android	mediatek	1	3	4	No info	nan cards	Micro USB	version 2.0	1	10.2	2.6	24	8.0	0.9	30.0	Li-Polymer	6600.0	4.0	32.0	0
1	262.5	155.8	9.9	628.0	micro	Android	mediatek	1	4	4	No info	nan cards	Micro USB	version 2.0	1	10.3	2.6	24	8.0	0.9	30.0	Li-Polymer	6600.0	2.0	32.0	0
1	252.0	161.5	9.7	582.0	micro	Android	mediatek	1	6	4	Mini	2.0 cards	Micro USB	version 2.0	1	9.9	2.4	24	1.9			Li-Polymer	6000.0	2.0	16.0	0
1	252.0	161.5	9.7	582.0	micro	Android	mediatek	1	6	4	Mini	2.0 cards	Micro USB	version 2.0	1	10.0	2.1	24	1.9			Li-Polymer	6000.0	1.0	16.0	0
1	224.7	119.0	10.5	340.0	micro	Android	allwinner	1	3	4	No info	nan cards	Micro USB	version 2.0	1	8.1	2.6	24	1.9			Li-Polymer	4400.0	2.0	32.0	0
1	224.7	119.0	10.5	340.0	micro	Android	intel	1	3	4	No info	nan cards	Micro USB	version 2.0	1	8.0	2.5	24	1.9			Li-Polymer	3800.0	2.0	32.0	0
1	215.3	116.9	9.4	354.0	micro	Android	intel	1	2	4	No info	nan cards	Micro USB	version 2.0	1	8.2	2.3	24	1.9			Li-Polymer	3900.0	2.0	32.0	0
1	262.5	155.8	8.8	627.0	micro	Microsoft	intel	1	2	4	No info	nan cards	Micro USB	version 2.0	1	10.3	2.3	24				Li-Polymer	6000.0	4.0	64.0	0
1	252.0	161.5	8.7	491.0	micro	Microsoft	intel	1	3	4	No info	nan cards	Micro USB	version 2.0	1	9.7	2.5	24	5.0			Li-Polymer	8000.0	4.0	64.0	0
1	253.1	160.6	8.7	528.0	micro	Android	allwinner	1	4	8	No info	nan cards	Micro USB	version 3.0	1	9.6	1.1	24	1.9			Li-Polymer	8000.0	2.0	16.0	0
1	79.7	154.5	9.7	225.0	No info	Android	qualcomm	1	4	No info	Nano	2.0 cards	USB Type-C	version 3.1	1	6.57	1.1	24	48.0	8.3	60.0	Li-Polymer	4385.0	12.0	256.0	2
1	79.7	154.5	9.7	225.0	No info	Android	qualcomm	1	5	No info	Nano	2.0 cards	USB Type-C	version 3.1	1	6.47	2.4	24	48.0	8.3	60.0	Li-Polymer	3885.0	8.0	256.0	2
1	78.2	152.9	8.9	207.0	No info	Android	qualcomm	1	4	No info	Nano	2.0 cards	USB Type-C	version 3.1	1	6.45	2.1	24	48.0	8.3	60.0	Li-Polymer	4400.0	8.0	128.0	1
1	79.7	154.5	9.7	225.0	No info	Android	qualcomm	1	1	No info	Nano	2.0 cards	USB Type-C	version 3.1	1	6.77	2.5	24	48.0	8.3	60.0	Li-Polymer	3800.0	8.0	128.0	2
1	78.5	149.8	9.0	198.0	No info	Android	qualcomm	1	2	No info	Nano	2.0 cards	USB Type-C	version 3.1	1	6.61	2.6	24	48.0	8.3	60.0	Li-Polymer	3300.0	8.0	128.0	1
1	78.5	149.6	9.0	202.0	No info	Android	qualcomm	1	3	8	Nano	2.0 cards	USB Type-C	version 2.0	1	6.41	1.1	24	15.9	8.3	60.0	Li-Polymer	3900.0	10.0	256.0	2
